actual_delay,predicted_delay,absolute_error,relative_error
25.848201,25.893091,0.044890,0.001737
23.184464,25.897746,2.713283,0.117030
22.344221,0.000000,22.344221,1.000000
28.037607,0.000000,28.037607,1.000000
41.793714,25.895266,15.898448,0.380403
60.878509,0.000000,60.878509,1.000000
69.483344,25.902344,43.581000,0.627215
18.955725,0.000000,18.955725,1.000000
31.697935,0.000000,31.697935,1.000000
51.186430,25.930404,25.256026,0.493413
51.636827,25.932664,25.704163,0.497787
68.420767,25.942552,42.478215,0.620838
33.242922,0.000000,33.242922,1.000000
31.915473,25.969223,5.946250,0.186312
31.740672,0.000000,31.740672,1.000000
8.634199,0.000000,8.634199,1.000000
28.041382,0.000000,28.041382,1.000000
8.492790,0.000000,8.492790,1.000000
3.142558,0.000000,3.142558,1.000000
19.144643,0.000000,19.144643,1.000000
62.092580,25.954953,36.137627,0.581996
54.419747,25.952297,28.467451,0.523109
39.057979,0.000000,39.057979,1.000000
49.099262,25.977475,23.121787,0.470919
23.536629,25.982571,2.445941,0.103921
72.543551,0.000000,72.543551,1.000000
70.426115,25.990617,44.435498,0.630952
9.498424,0.000000,9.498424,1.000000
15.926450,0.000000,15.926450,1.000000
6.695781,0.000000,6.695781,1.000000
18.068787,0.000000,18.068787,1.000000
4.934125,0.000000,4.934125,1.000000
18.820871,0.000000,18.820871,1.000000
22.729888,0.000000,22.729888,1.000000
32.155762,25.994105,6.161657,0.191619
20.933737,25.992839,5.059102,0.241672
54.795582,0.000000,54.795582,1.000000
42.465253,25.993267,16.471986,0.387893
22.682566,0.000000,22.682566,1.000000
37.478426,26.010801,11.467624,0.305979
14.061090,0.000000,14.061090,1.000000
17.741339,0.000000,17.741339,1.000000
68.470516,26.009327,42.461189,0.620138
47.134092,26.006130,21.127962,0.448252
12.229232,26.022545,13.793312,1.127897
17.102329,0.000000,17.102329,1.000000
30.210778,26.025371,4.185406,0.138540
0.846838,0.000000,0.846838,1.000000
44.367086,0.000000,44.367086,1.000000
31.504562,0.000000,31.504562,1.000000
66.933838,26.020908,40.912930,0.611244
18.866048,26.023022,7.156973,0.379357
31.824415,0.000000,31.824415,1.000000
67.553897,26.036024,41.517873,0.614589
18.889115,26.038253,7.149138,0.378479
6.586154,0.000000,6.586154,1.000000
21.209991,0.000000,21.209991,1.000000
25.016193,0.000000,25.016193,1.000000
11.752541,26.042131,14.289590,1.215872
32.736164,0.000000,32.736164,1.000000
10.398282,0.000000,10.398282,1.000000
47.808499,0.000000,47.808499,1.000000
25.273315,0.000000,25.273315,1.000000
82.619228,26.041172,56.578057,0.684805
26.246537,26.040877,0.205660,0.007836
30.577798,0.000000,30.577798,1.000000
71.964070,0.000000,71.964070,1.000000
38.861522,26.064372,12.797150,0.329301
12.816144,0.000000,12.816144,1.000000
1.886220,26.086844,24.200623,12.830220
42.818320,0.000000,42.818320,1.000000
50.354726,26.072509,24.282217,0.482223
5.482849,0.000000,5.482849,1.000000
1.511760,0.000000,1.511760,1.000000
22.824900,0.000000,22.824900,1.000000
1.734617,0.000000,1.734617,1.000000
11.113625,0.000000,11.113625,1.000000
11.221879,0.000000,11.221879,1.000000
1.798179,0.000000,1.798179,1.000000
3.199365,0.000000,3.199365,1.000000
18.364462,0.000000,18.364462,1.000000
1.583657,0.000000,1.583657,1.000000
18.796108,0.000000,18.796108,1.000000
21.063569,26.018868,4.955298,0.235254
11.666370,0.000000,11.666370,1.000000
50.356605,0.000000,50.356605,1.000000
51.323728,26.008776,25.314952,0.493241
19.313092,0.000000,19.313092,1.000000
15.689236,0.000000,15.689236,1.000000
59.377613,0.000000,59.377613,1.000000
67.219619,26.021176,41.198444,0.612893
6.025436,0.000000,6.025436,1.000000
17.049322,0.000000,17.049322,1.000000
24.813866,0.000000,24.813866,1.000000
3.888496,0.000000,3.888496,1.000000
31.479580,0.000000,31.479580,1.000000
36.153863,0.000000,36.153863,1.000000
34.545757,26.031670,8.514087,0.246458
16.558519,0.000000,16.558519,1.000000
22.614535,0.000000,22.614535,1.000000
23.177791,0.000000,23.177791,1.000000
41.092900,26.033843,15.059057,0.366464
49.463439,26.032764,23.430675,0.473697
1.269828,0.000000,1.269828,1.000000
6.693718,0.000000,6.693718,1.000000
20.078237,26.037948,5.959711,0.296824
18.158814,0.000000,18.158814,1.000000
10.268116,0.000000,10.268116,1.000000
4.211637,0.000000,4.211637,1.000000
13.792966,0.000000,13.792966,1.000000
22.779897,0.000000,22.779897,1.000000
41.963490,26.006665,15.956825,0.380255
59.044357,26.005450,33.038907,0.559561
52.453668,26.011458,26.442210,0.504106
80.551950,26.023890,54.528060,0.676930
82.670953,0.000000,82.670953,1.000000
21.176557,0.000000,21.176557,1.000000
43.133130,26.075622,17.057508,0.395462
16.734321,0.000000,16.734321,1.000000
5.164504,0.000000,5.164504,1.000000
26.747641,0.000000,26.747641,1.000000
28.165928,26.068830,2.097098,0.074455
27.439757,0.000000,27.439757,1.000000
70.625087,0.000000,70.625087,1.000000
90.081999,26.070384,64.011615,0.710593
73.896256,26.087084,47.809172,0.646977
16.316926,26.111061,9.794136,0.600244
45.139787,26.128958,19.010828,0.421155
20.334673,0.000000,20.334673,1.000000
7.789390,0.000000,7.789390,1.000000
13.695181,0.000000,13.695181,1.000000
44.609365,26.123373,18.485992,0.414397
44.146821,0.000000,44.146821,1.000000
41.298847,26.125637,15.173210,0.367400
49.367138,26.132369,23.234770,0.470653
30.186529,26.138032,4.048497,0.134116
42.936168,26.146703,16.789465,0.391033
31.901091,0.000000,31.901091,1.000000
49.524441,26.154472,23.369969,0.471888
55.840438,26.156615,29.683823,0.531583
22.622404,0.000000,22.622404,1.000000
19.447639,26.176381,6.728741,0.345993
0.972927,0.000000,0.972927,1.000000
23.673161,0.000000,23.673161,1.000000
19.724507,0.000000,19.724507,1.000000
26.253831,26.162248,0.091584,0.003488
31.997845,0.000000,31.997845,1.000000
0.848152,0.000000,0.848152,1.000000
3.544958,0.000000,3.544958,1.000000
21.494114,0.000000,21.494114,1.000000
46.977623,26.144260,20.833363,0.443474
1.548292,0.000000,1.548292,1.000000
6.033299,0.000000,6.033299,1.000000
4.089777,0.000000,4.089777,1.000000
2.897798,0.000000,2.897798,1.000000
0.477364,0.000000,0.477364,1.000000
33.762842,26.116907,7.645935,0.226460
9.630340,0.000000,9.630340,1.000000
9.287771,0.000000,9.287771,1.000000
5.702486,0.000000,5.702486,1.000000
23.061903,0.000000,23.061903,1.000000
33.846715,0.000000,33.846715,1.000000
15.230336,0.000000,15.230336,1.000000
23.604517,0.000000,23.604517,1.000000
32.357750,0.000000,32.357750,1.000000
0.085446,0.000000,0.085446,1.000000
20.757072,0.000000,20.757072,1.000000
28.212542,0.000000,28.212542,1.000000
28.818053,26.077955,2.740098,0.095083
19.804467,0.000000,19.804467,1.000000
23.142698,26.079752,2.937054,0.126911
0.008823,0.000000,0.008823,1.000000
10.575771,0.000000,10.575771,1.000000
10.283427,0.000000,10.283427,1.000000
19.513656,0.000000,19.513656,1.000000
61.984091,26.055255,35.928836,0.579646
18.990533,0.000000,18.990533,1.000000
2.473828,0.000000,2.473828,1.000000
33.014825,0.000000,33.014825,1.000000
1.479725,0.000000,1.479725,1.000000
19.266447,0.000000,19.266447,1.000000
12.896474,0.000000,12.896474,1.000000
17.763692,0.000000,17.763692,1.000000
26.841139,26.041013,0.800126,0.029810
9.195552,26.037978,16.842426,1.831584
14.432838,0.000000,14.432838,1.000000
25.864717,0.000000,25.864717,1.000000
54.954369,26.027852,28.926518,0.526373
6.602476,0.000000,6.602476,1.000000
43.008799,26.038380,16.970419,0.394580
18.346448,0.000000,18.346448,1.000000
24.578955,0.000000,24.578955,1.000000
22.071822,0.000000,22.071822,1.000000
15.467658,26.034134,10.566476,0.683134
10.413762,0.000000,10.413762,1.000000
28.984486,0.000000,28.984486,1.000000
35.866534,26.023127,9.843407,0.274445
74.964211,0.000000,74.964211,1.000000
79.571435,26.027798,53.543637,0.672900
61.845666,26.045645,35.800021,0.578861
15.839026,0.000000,15.839026,1.000000
44.749532,0.000000,44.749532,1.000000
80.762924,26.074468,54.688455,0.677148
36.204639,26.081269,10.123370,0.279615
48.632415,0.000000,48.632415,1.000000
17.194682,0.000000,17.194682,1.000000
28.443895,26.113047,2.330848,0.081945
24.752974,26.109803,1.356829,0.054815
88.005946,26.110652,61.895294,0.703308
76.061561,26.110159,49.951402,0.656723
33.101866,0.000000,33.101866,1.000000
30.981229,0.000000,30.981229,1.000000
26.698667,26.153294,0.545372,0.020427
6.805136,0.000000,6.805136,1.000000
10.251021,0.000000,10.251021,1.000000
4.123008,0.000000,4.123008,1.000000
31.090035,0.000000,31.090035,1.000000
9.580241,0.000000,9.580241,1.000000
23.986411,0.000000,23.986411,1.000000
12.837600,0.000000,12.837600,1.000000
31.301155,0.000000,31.301155,1.000000
29.861842,0.000000,29.861842,1.000000
39.538235,26.126575,13.411660,0.339207
28.819048,0.000000,28.819048,1.000000
16.270381,0.000000,16.270381,1.000000
42.453573,0.000000,42.453573,1.000000
24.995479,26.130180,1.134701,0.045396
19.181144,0.000000,19.181144,1.000000
41.530291,26.135662,15.394629,0.370684
59.643421,0.000000,59.643421,1.000000
72.066139,26.138705,45.927433,0.637296
12.247833,0.000000,12.247833,1.000000
1.794331,0.000000,1.794331,1.000000
19.350210,0.000000,19.350210,1.000000
22.421096,26.153541,3.732445,0.166470
41.785610,0.000000,41.785610,1.000000
9.200952,0.000000,9.200952,1.000000
23.599340,0.000000,23.599340,1.000000
2.765173,0.000000,2.765173,1.000000
29.006121,0.000000,29.006121,1.000000
25.097951,0.000000,25.097951,1.000000
21.393830,0.000000,21.393830,1.000000
52.416135,26.140613,26.275522,0.501287
14.981116,0.000000,14.981116,1.000000
33.204753,0.000000,33.204753,1.000000
48.643688,26.144333,22.499356,0.462534
12.768391,0.000000,12.768391,1.000000
12.321058,26.154928,13.833870,1.122783
12.036738,0.000000,12.036738,1.000000
41.747812,26.145178,15.602634,0.373735
43.412034,26.140127,17.271907,0.397860
23.802445,26.145713,2.343267,0.098447
27.620446,0.000000,27.620446,1.000000
73.932105,26.151050,47.781054,0.646283
40.152910,26.151576,14.001334,0.348700
7.737373,0.000000,7.737373,1.000000
22.396008,0.000000,22.396008,1.000000
24.412559,26.167064,1.754505,0.071869
10.378329,0.000000,10.378329,1.000000
20.200550,0.000000,20.200550,1.000000
52.919487,0.000000,52.919487,1.000000
33.978384,26.157335,7.821049,0.230177
20.182420,26.166876,5.984456,0.296518
58.284215,0.000000,58.284215,1.000000
0.255447,0.000000,0.255447,1.000000
3.845797,0.000000,3.845797,1.000000
8.282687,0.000000,8.282687,1.000000
23.169560,0.000000,23.169560,1.000000
13.273228,0.000000,13.273228,1.000000
11.930905,0.000000,11.930905,1.000000
61.141407,0.000000,61.141407,1.000000
13.059773,0.000000,13.059773,1.000000
14.516270,26.157169,11.640899,0.801921
11.763786,0.000000,11.763786,1.000000
32.684141,0.000000,32.684141,1.000000
26.811929,26.143283,0.668647,0.024938
9.800190,0.000000,9.800190,1.000000
18.738890,0.000000,18.738890,1.000000
42.251698,0.000000,42.251698,1.000000
15.988349,0.000000,15.988349,1.000000
8.055961,0.000000,8.055961,1.000000
59.269204,0.000000,59.269204,1.000000
45.711970,26.133133,19.578837,0.428309
32.569235,0.000000,32.569235,1.000000
12.579641,0.000000,12.579641,1.000000
51.985099,0.000000,51.985099,1.000000
75.473821,26.149251,49.324570,0.653532
37.488695,0.000000,37.488695,1.000000
46.145319,26.175800,19.969519,0.432753
19.002637,0.000000,19.002637,1.000000
34.592135,0.000000,34.592135,1.000000
16.668112,0.000000,16.668112,1.000000
26.640725,26.187273,0.453452,0.017021
20.735580,26.183916,5.448337,0.262753
4.222525,26.184077,21.961552,5.201047
5.425264,0.000000,5.425264,1.000000
9.456752,0.000000,9.456752,1.000000
27.532503,0.000000,27.532503,1.000000
45.925938,0.000000,45.925938,1.000000
51.361900,26.161717,25.200183,0.490640
4.672107,26.168669,21.496562,4.601042
61.398465,0.000000,61.398465,1.000000
21.981266,26.169969,4.188703,0.190558
24.825563,0.000000,24.825563,1.000000
56.940578,26.180871,30.759707,0.540207
35.204124,26.180395,9.023728,0.256326
14.699451,0.000000,14.699451,1.000000
26.436514,26.194355,0.242160,0.009160
23.905763,26.190323,2.284560,0.095565
0.440491,0.000000,0.440491,1.000000
18.907113,0.000000,18.907113,1.000000
2.614961,0.000000,2.614961,1.000000
5.144484,26.178038,21.033554,4.088564
18.895440,0.000000,18.895440,1.000000
18.223839,26.162429,7.938590,0.435616
23.729623,26.159886,2.430264,0.102415
32.946970,0.000000,32.946970,1.000000
38.279786,26.156262,12.123524,0.316708
19.744367,0.000000,19.744367,1.000000
19.305491,0.000000,19.305491,1.000000
3.481044,0.000000,3.481044,1.000000
8.529365,0.000000,8.529365,1.000000
40.163229,0.000000,40.163229,1.000000
8.374873,0.000000,8.374873,1.000000
45.000657,0.000000,45.000657,1.000000
13.928679,26.142864,12.214185,0.876909
3.360844,26.149437,22.788593,6.780617
21.826789,0.000000,21.826789,1.000000
19.602074,0.000000,19.602074,1.000000
54.049903,26.135742,27.914161,0.516452
9.878679,0.000000,9.878679,1.000000
58.567173,26.143181,32.423992,0.553621
43.089461,26.137524,16.951937,0.393413
40.028842,0.000000,40.028842,1.000000
2.222596,0.000000,2.222596,1.000000
6.745991,0.000000,6.745991,1.000000
2.449067,0.000000,2.449067,1.000000
11.822798,0.000000,11.822798,1.000000
23.798599,0.000000,23.798599,1.000000
27.585838,0.000000,27.585838,1.000000
5.794301,0.000000,5.794301,1.000000
7.545375,0.000000,7.545375,1.000000
2.397863,0.000000,2.397863,1.000000
4.188970,0.000000,4.188970,1.000000
6.904815,0.000000,6.904815,1.000000
22.641323,0.000000,22.641323,1.000000
41.761640,26.095023,15.666616,0.375144
20.491140,26.093828,5.602688,0.273420
3.691775,0.000000,3.691775,1.000000
7.204557,0.000000,7.204557,1.000000
11.828494,0.000000,11.828494,1.000000
1.818086,0.000000,1.818086,1.000000
13.602427,0.000000,13.602427,1.000000
39.459476,26.069737,13.389738,0.339329
14.349730,26.065434,11.715704,0.816441
47.229728,0.000000,47.229728,1.000000
18.709847,0.000000,18.709847,1.000000
2.951655,0.000000,2.951655,1.000000
12.901911,0.000000,12.901911,1.000000
21.984431,0.000000,21.984431,1.000000
33.709522,0.000000,33.709522,1.000000
31.859668,0.000000,31.859668,1.000000
13.502063,0.000000,13.502063,1.000000
24.217898,0.000000,24.217898,1.000000
51.818086,26.057179,25.760907,0.497141
36.053692,0.000000,36.053692,1.000000
1.950912,0.000000,1.950912,1.000000
5.810681,0.000000,5.810681,1.000000
36.852594,0.000000,36.852594,1.000000
74.390501,26.053596,48.336905,0.649773
17.124975,0.000000,17.124975,1.000000
55.025096,26.073890,28.951206,0.526145
36.882629,26.070820,10.811809,0.293141
45.774233,0.000000,45.774233,1.000000
13.604945,0.000000,13.604945,1.000000
1.835446,0.000000,1.835446,1.000000
23.359136,0.000000,23.359136,1.000000
6.836198,26.078617,19.242419,2.814784
11.923947,0.000000,11.923947,1.000000
55.385239,0.000000,55.385239,1.000000
33.443731,26.066261,7.377470,0.220594
23.993433,0.000000,23.993433,1.000000
3.525677,0.000000,3.525677,1.000000
6.304887,0.000000,6.304887,1.000000
10.281132,26.070389,15.789257,1.535751
26.690683,0.000000,26.690683,1.000000
98.011475,26.058250,71.953225,0.734131
77.145131,26.058466,51.086665,0.662215
35.273306,26.083015,9.190290,0.260545
36.069652,0.000000,36.069652,1.000000
20.972049,26.103558,5.131509,0.244683
21.729789,0.000000,21.729789,1.000000
41.749366,0.000000,41.749366,1.000000
9.054630,0.000000,9.054630,1.000000
35.031775,0.000000,35.031775,1.000000
7.121555,0.000000,7.121555,1.000000
75.192405,0.000000,75.192405,1.000000
115.969137,26.099818,89.869319,0.774942
46.797956,26.116510,20.681446,0.441931
5.843335,0.000000,5.843335,1.000000
14.775196,0.000000,14.775196,1.000000
7.921322,0.000000,7.921322,1.000000
18.753873,0.000000,18.753873,1.000000
26.253234,0.000000,26.253234,1.000000
3.122416,0.000000,3.122416,1.000000
13.836825,0.000000,13.836825,1.000000
12.607344,0.000000,12.607344,1.000000
56.554930,0.000000,56.554930,1.000000
60.952856,26.118108,34.834747,0.571503
3.673638,0.000000,3.673638,1.000000
0.103087,0.000000,0.103087,1.000000
38.329140,0.000000,38.329140,1.000000
1.346479,0.000000,1.346479,1.000000
15.409510,0.000000,15.409510,1.000000
1.526029,0.000000,1.526029,1.000000
4.533969,0.000000,4.533969,1.000000
7.883418,26.107615,18.224197,2.311712
19.852018,0.000000,19.852018,1.000000
32.646095,26.094174,6.551921,0.200695
24.021217,26.092067,2.070850,0.086209
11.799456,0.000000,11.799456,1.000000
21.740221,0.000000,21.740221,1.000000
12.393108,0.000000,12.393108,1.000000
8.055177,0.000000,8.055177,1.000000
23.889743,0.000000,23.889743,1.000000
59.596089,26.076603,33.519485,0.562444
51.321900,26.075866,25.246033,0.491915
34.387495,0.000000,34.387495,1.000000
34.788033,0.000000,34.788033,1.000000
28.501497,0.000000,28.501497,1.000000
36.090534,26.101359,9.989175,0.276781
60.543724,0.000000,60.543724,1.000000
39.820548,0.000000,39.820548,1.000000
55.625855,26.117096,29.508760,0.530486
0.762952,0.000000,0.762952,1.000000
57.776364,0.000000,57.776364,1.000000
57.333903,26.123090,31.210812,0.544369
52.188439,26.133712,26.054726,0.499243
31.750692,26.144179,5.606514,0.176579
20.814917,0.000000,20.814917,1.000000
17.182534,26.154789,8.972255,0.522173
11.330841,0.000000,11.330841,1.000000
23.504899,0.000000,23.504899,1.000000
21.536889,26.145031,4.608142,0.213965
9.532668,26.144148,16.611480,1.742585
24.780807,0.000000,24.780807,1.000000
25.628238,0.000000,25.628238,1.000000
12.136604,0.000000,12.136604,1.000000
12.456091,0.000000,12.456091,1.000000
18.781977,0.000000,18.781977,1.000000
28.959916,26.127177,2.832739,0.097816
10.980820,26.124723,15.143904,1.379123
9.075448,0.000000,9.075448,1.000000
23.728385,0.000000,23.728385,1.000000
30.910347,26.114928,4.795419,0.155140
17.645674,0.000000,17.645674,1.000000
11.677542,0.000000,11.677542,1.000000
1.843758,0.000000,1.843758,1.000000
1.932445,0.000000,1.932445,1.000000
34.167737,26.100015,8.067723,0.236121
2.325800,26.091967,23.766166,10.218489
1.121782,0.000000,1.121782,1.000000
41.445765,0.000000,41.445765,1.000000
42.342529,26.078440,16.264089,0.384108
0.060354,0.000000,0.060354,1.000000
6.645481,0.000000,6.645481,1.000000
18.268401,0.000000,18.268401,1.000000
25.760542,26.073849,0.313307,0.012162
24.893928,26.071257,1.177329,0.047294
4.504106,0.000000,4.504106,1.000000
63.975954,0.000000,63.975954,1.000000
88.449356,26.063607,62.385748,0.705327
12.656643,26.076182,13.419539,1.060276
6.458420,0.000000,6.458420,1.000000
24.629888,0.000000,24.629888,1.000000
40.771096,0.000000,40.771096,1.000000
15.418904,26.085420,10.666516,0.691782
24.718172,0.000000,24.718172,1.000000
57.463659,26.086750,31.376909,0.546030
42.450098,26.086298,16.363800,0.385483
0.849495,0.000000,0.849495,1.000000
7.260659,0.000000,7.260659,1.000000
19.455255,0.000000,19.455255,1.000000
57.314961,0.000000,57.314961,1.000000
52.710060,26.085322,26.624737,0.505117
2.102416,0.000000,2.102416,1.000000
14.312417,0.000000,14.312417,1.000000
9.483875,0.000000,9.483875,1.000000
190.695135,26.092613,164.602522,0.863171
137.006840,26.087135,110.919704,0.809592
22.165690,0.000000,22.165690,1.000000
2.877326,0.000000,2.877326,1.000000
10.295946,0.000000,10.295946,1.000000
0.496113,0.000000,0.496113,1.000000
20.631536,0.000000,20.631536,1.000000
23.525110,26.155277,2.630166,0.111803
